Fecha,Hora,Día de la Semana,Tipo de Taco,Precio Unitario,Costo Insumo,Ganancia,Es Festivo,Día Especial
01-11-25,1:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
01-11-25,1:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
01-11-25,1:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
01-11-25,1:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
01-11-25,1:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
01-11-25,1:00 PM,Saturday,Suadero,20,8.0,12.0,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Suadero,20,8.0,12.0,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Suadero,15,6.0,9.0,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Suadero,20,8.0,12.0,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
01-11-25,2:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Pastor,20,8.0,12.0,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Bistec,15,6.0,9.0,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Suadero,20,8.0,12.0,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Suadero,20,8.0,12.0,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Pastor,20,8.0,12.0,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Pastor,15,6.0,9.0,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Pastor,15,6.0,9.0,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Pastor,15,6.0,9.0,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Pastor,20,8.0,12.0,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Pastor,15,6.0,9.0,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Suadero,20,8.0,12.0,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Suadero,20,8.0,12.0,No,Promoción 2x1
01-11-25,7:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
01-11-25,8:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
01-11-25,8:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
01-11-25,8:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
01-11-25,8:00 PM,Saturday,Suadero,20,8.0,12.0,No,Promoción 2x1
01-11-25,8:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
01-11-25,8:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
01-11-25,8:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
01-11-25,8:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
01-11-25,8:00 PM,Saturday,Pastor,15,6.0,9.0,No,Promoción 2x1
01-11-25,8:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
01-11-25,9:00 PM,Saturday,Tripa,20,8.0,12.0,No,Promoción 2x1
01-11-25,9:00 PM,Saturday,Bistec,15,6.0,9.0,No,Promoción 2x1
01-11-25,9:00 PM,Saturday,Pastor,20,8.0,12.0,No,Promoción 2x1
01-11-25,9:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
01-11-25,9:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
01-11-25,9:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
01-11-25,9:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
01-11-25,9:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Tripa,20,8.0,12.0,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Bistec,15,6.0,9.0,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Bistec,15,6.0,9.0,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Suadero,20,8.0,12.0,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Pastor,20,8.0,12.0,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Pastor,20,8.0,12.0,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Pastor,20,8.0,12.0,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Bistec,15,6.0,9.0,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Suadero,20,8.0,12.0,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Pastor,20,8.0,12.0,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Suadero,15,6.0,9.0,No,Promoción 2x1
01-11-25,10:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
01-12-25,12:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
01-12-25,12:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
01-12-25,12:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
01-12-25,12:00 PM,Sunday,Pastor,15,6.0,9.0,No,Evento local
01-12-25,12:00 PM,Sunday,Suadero,20,8.0,12.0,No,Evento local
01-12-25,12:00 PM,Sunday,Tripa,20,8.0,12.0,No,Evento local
01-12-25,12:00 PM,Sunday,Suadero,20,8.0,12.0,No,Evento local
01-12-25,12:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
01-12-25,12:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
01-12-25,12:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
01-12-25,12:00 PM,Sunday,Suadero,18,7.2,10.8,No,Evento local
01-12-25,12:00 PM,Sunday,Suadero,18,7.2,10.8,No,Evento local
01-12-25,12:00 PM,Sunday,Suadero,18,7.2,10.8,No,Evento local
01-12-25,1:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
01-12-25,1:00 PM,Sunday,Pastor,15,6.0,9.0,No,Evento local
01-12-25,1:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
01-12-25,1:00 PM,Sunday,Suadero,15,6.0,9.0,No,Evento local
01-12-25,1:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
01-12-25,1:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
01-12-25,1:00 PM,Sunday,Suadero,15,6.0,9.0,No,Evento local
01-12-25,1:00 PM,Sunday,Tripa,15,6.0,9.0,No,Evento local
01-12-25,1:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
01-12-25,1:00 PM,Sunday,Bistec,18,7.2,10.8,No,Evento local
01-12-25,1:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
01-12-25,2:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
01-12-25,2:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
01-12-25,2:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
01-12-25,2:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
01-12-25,2:00 PM,Sunday,Suadero,15,6.0,9.0,No,Evento local
01-12-25,2:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
01-12-25,2:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
01-12-25,2:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
01-12-25,2:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
01-12-25,7:00 PM,Sunday,Bistec,18,7.2,10.8,No,Evento local
01-12-25,7:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
01-12-25,7:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
01-12-25,7:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
01-12-25,7:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
01-12-25,7:00 PM,Sunday,Tripa,15,6.0,9.0,No,Evento local
01-12-25,7:00 PM,Sunday,Suadero,18,7.2,10.8,No,Evento local
01-12-25,7:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
01-12-25,7:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
01-12-25,7:00 PM,Sunday,Pastor,15,6.0,9.0,No,Evento local
01-12-25,7:00 PM,Sunday,Pastor,15,6.0,9.0,No,Evento local
01-12-25,7:00 PM,Sunday,Suadero,15,6.0,9.0,No,Evento local
01-12-25,7:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
01-12-25,7:00 PM,Sunday,Suadero,18,7.2,10.8,No,Evento local
01-12-25,7:00 PM,Sunday,Bistec,18,7.2,10.8,No,Evento local
01-12-25,8:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
01-12-25,8:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
01-12-25,8:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
01-12-25,8:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
01-12-25,8:00 PM,Sunday,Pastor,15,6.0,9.0,No,Evento local
01-12-25,8:00 PM,Sunday,Suadero,20,8.0,12.0,No,Evento local
01-12-25,8:00 PM,Sunday,Pastor,15,6.0,9.0,No,Evento local
01-12-25,8:00 PM,Sunday,Suadero,18,7.2,10.8,No,Evento local
01-12-25,8:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
01-12-25,8:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
01-12-25,8:00 PM,Sunday,Suadero,18,7.2,10.8,No,Evento local
01-12-25,8:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
01-12-25,8:00 PM,Sunday,Tripa,20,8.0,12.0,No,Evento local
01-12-25,8:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
01-12-25,9:00 PM,Sunday,Tripa,20,8.0,12.0,No,Evento local
01-12-25,9:00 PM,Sunday,Suadero,15,6.0,9.0,No,Evento local
01-12-25,9:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
01-12-25,9:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
01-12-25,9:00 PM,Sunday,Suadero,15,6.0,9.0,No,Evento local
01-12-25,9:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
01-12-25,9:00 PM,Sunday,Suadero,15,6.0,9.0,No,Evento local
01-12-25,9:00 PM,Sunday,Suadero,18,7.2,10.8,No,Evento local
01-12-25,9:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
01-12-25,9:00 PM,Sunday,Pastor,15,6.0,9.0,No,Evento local
01-12-25,9:00 PM,Sunday,Bistec,18,7.2,10.8,No,Evento local
01-12-25,9:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
01-12-25,9:00 PM,Sunday,Pastor,15,6.0,9.0,No,Evento local
01-12-25,9:00 PM,Sunday,Suadero,20,8.0,12.0,No,Evento local
01-12-25,10:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
01-12-25,10:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
01-12-25,10:00 PM,Sunday,Tripa,15,6.0,9.0,No,Evento local
01-12-25,10:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
01-12-25,10:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
01-12-25,10:00 PM,Sunday,Tripa,15,6.0,9.0,No,Evento local
01-12-25,10:00 PM,Sunday,Bistec,18,7.2,10.8,No,Evento local
01-12-25,10:00 PM,Sunday,Bistec,18,7.2,10.8,No,Evento local
01-12-25,10:00 PM,Sunday,Bistec,18,7.2,10.8,No,Evento local
01-12-25,10:00 PM,Sunday,Pastor,15,6.0,9.0,No,Evento local
01-12-25,10:00 PM,Sunday,Tripa,20,8.0,12.0,No,Evento local
01-12-25,10:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
01-12-25,10:00 PM,Sunday,Suadero,20,8.0,12.0,No,Evento local
01-12-25,10:00 PM,Sunday,Suadero,15,6.0,9.0,No,Evento local
01-12-25,10:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
01-13-25,12:00 PM,Monday,Suadero,15,6.0,9.0,Sí,Evento local
01-13-25,12:00 PM,Monday,Tripa,15,6.0,9.0,Sí,Evento local
01-13-25,12:00 PM,Monday,Pastor,18,7.2,10.8,Sí,Evento local
01-13-25,12:00 PM,Monday,Bistec,15,6.0,9.0,Sí,Evento local
01-13-25,12:00 PM,Monday,Pastor,18,7.2,10.8,Sí,Evento local
01-13-25,12:00 PM,Monday,Suadero,18,7.2,10.8,Sí,Evento local
01-13-25,12:00 PM,Monday,Tripa,20,8.0,12.0,Sí,Evento local
01-13-25,12:00 PM,Monday,Suadero,20,8.0,12.0,Sí,Evento local
01-13-25,1:00 PM,Monday,Tripa,15,6.0,9.0,Sí,Evento local
01-13-25,1:00 PM,Monday,Bistec,20,8.0,12.0,Sí,Evento local
01-13-25,1:00 PM,Monday,Tripa,20,8.0,12.0,Sí,Evento local
01-13-25,1:00 PM,Monday,Suadero,18,7.2,10.8,Sí,Evento local
01-13-25,1:00 PM,Monday,Pastor,15,6.0,9.0,Sí,Evento local
01-13-25,1:00 PM,Monday,Suadero,15,6.0,9.0,Sí,Evento local
01-13-25,1:00 PM,Monday,Bistec,20,8.0,12.0,Sí,Evento local
01-13-25,1:00 PM,Monday,Bistec,18,7.2,10.8,Sí,Evento local
01-13-25,1:00 PM,Monday,Bistec,20,8.0,12.0,Sí,Evento local
01-13-25,1:00 PM,Monday,Suadero,18,7.2,10.8,Sí,Evento local
01-13-25,1:00 PM,Monday,Pastor,15,6.0,9.0,Sí,Evento local
01-13-25,1:00 PM,Monday,Pastor,20,8.0,12.0,Sí,Evento local
01-13-25,1:00 PM,Monday,Pastor,15,6.0,9.0,Sí,Evento local
01-13-25,1:00 PM,Monday,Bistec,18,7.2,10.8,Sí,Evento local
01-13-25,1:00 PM,Monday,Bistec,20,8.0,12.0,Sí,Evento local
01-13-25,1:00 PM,Monday,Bistec,20,8.0,12.0,Sí,Evento local
01-13-25,1:00 PM,Monday,Bistec,15,6.0,9.0,Sí,Evento local
01-13-25,1:00 PM,Monday,Tripa,18,7.2,10.8,Sí,Evento local
01-13-25,1:00 PM,Monday,Tripa,15,6.0,9.0,Sí,Evento local
01-13-25,1:00 PM,Monday,Bistec,18,7.2,10.8,Sí,Evento local
01-13-25,1:00 PM,Monday,Suadero,15,6.0,9.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Bistec,20,8.0,12.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Tripa,18,7.2,10.8,Sí,Evento local
01-13-25,2:00 PM,Monday,Pastor,18,7.2,10.8,Sí,Evento local
01-13-25,2:00 PM,Monday,Bistec,18,7.2,10.8,Sí,Evento local
01-13-25,2:00 PM,Monday,Suadero,15,6.0,9.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Pastor,20,8.0,12.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Bistec,18,7.2,10.8,Sí,Evento local
01-13-25,2:00 PM,Monday,Pastor,15,6.0,9.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Tripa,15,6.0,9.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Tripa,15,6.0,9.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Pastor,20,8.0,12.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Suadero,15,6.0,9.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Pastor,18,7.2,10.8,Sí,Evento local
01-13-25,2:00 PM,Monday,Bistec,20,8.0,12.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Bistec,20,8.0,12.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Pastor,20,8.0,12.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Bistec,20,8.0,12.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Pastor,15,6.0,9.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Tripa,20,8.0,12.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Pastor,20,8.0,12.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Tripa,20,8.0,12.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Pastor,18,7.2,10.8,Sí,Evento local
01-13-25,2:00 PM,Monday,Pastor,15,6.0,9.0,Sí,Evento local
01-13-25,2:00 PM,Monday,Pastor,18,7.2,10.8,Sí,Evento local
01-13-25,7:00 PM,Monday,Tripa,20,8.0,12.0,Sí,Evento local
01-13-25,7:00 PM,Monday,Pastor,20,8.0,12.0,Sí,Evento local
01-13-25,7:00 PM,Monday,Suadero,18,7.2,10.8,Sí,Evento local
01-13-25,7:00 PM,Monday,Suadero,15,6.0,9.0,Sí,Evento local
01-13-25,7:00 PM,Monday,Pastor,15,6.0,9.0,Sí,Evento local
01-13-25,7:00 PM,Monday,Suadero,20,8.0,12.0,Sí,Evento local
01-13-25,7:00 PM,Monday,Pastor,20,8.0,12.0,Sí,Evento local
01-13-25,7:00 PM,Monday,Pastor,18,7.2,10.8,Sí,Evento local
01-13-25,7:00 PM,Monday,Suadero,20,8.0,12.0,Sí,Evento local
01-13-25,8:00 PM,Monday,Tripa,20,8.0,12.0,Sí,Evento local
01-13-25,8:00 PM,Monday,Suadero,20,8.0,12.0,Sí,Evento local
01-13-25,8:00 PM,Monday,Bistec,18,7.2,10.8,Sí,Evento local
01-13-25,8:00 PM,Monday,Pastor,20,8.0,12.0,Sí,Evento local
01-13-25,8:00 PM,Monday,Suadero,15,6.0,9.0,Sí,Evento local
01-13-25,8:00 PM,Monday,Pastor,18,7.2,10.8,Sí,Evento local
01-13-25,8:00 PM,Monday,Suadero,18,7.2,10.8,Sí,Evento local
01-13-25,8:00 PM,Monday,Suadero,18,7.2,10.8,Sí,Evento local
01-13-25,8:00 PM,Monday,Bistec,18,7.2,10.8,Sí,Evento local
01-13-25,8:00 PM,Monday,Pastor,18,7.2,10.8,Sí,Evento local
01-13-25,8:00 PM,Monday,Bistec,18,7.2,10.8,Sí,Evento local
01-13-25,8:00 PM,Monday,Bistec,15,6.0,9.0,Sí,Evento local
01-13-25,8:00 PM,Monday,Tripa,18,7.2,10.8,Sí,Evento local
01-13-25,8:00 PM,Monday,Bistec,18,7.2,10.8,Sí,Evento local
01-13-25,8:00 PM,Monday,Bistec,18,7.2,10.8,Sí,Evento local
01-13-25,8:00 PM,Monday,Suadero,15,6.0,9.0,Sí,Evento local
01-13-25,8:00 PM,Monday,Pastor,15,6.0,9.0,Sí,Evento local
01-13-25,8:00 PM,Monday,Suadero,18,7.2,10.8,Sí,Evento local
01-13-25,8:00 PM,Monday,Pastor,15,6.0,9.0,Sí,Evento local
01-13-25,8:00 PM,Monday,Suadero,18,7.2,10.8,Sí,Evento local
01-13-25,8:00 PM,Monday,Pastor,20,8.0,12.0,Sí,Evento local
01-13-25,8:00 PM,Monday,Tripa,20,8.0,12.0,Sí,Evento local
01-13-25,9:00 PM,Monday,Bistec,20,8.0,12.0,Sí,Evento local
01-13-25,9:00 PM,Monday,Bistec,20,8.0,12.0,Sí,Evento local
01-13-25,9:00 PM,Monday,Suadero,15,6.0,9.0,Sí,Evento local
01-13-25,9:00 PM,Monday,Suadero,20,8.0,12.0,Sí,Evento local
01-13-25,9:00 PM,Monday,Suadero,15,6.0,9.0,Sí,Evento local
01-13-25,9:00 PM,Monday,Pastor,15,6.0,9.0,Sí,Evento local
01-13-25,9:00 PM,Monday,Bistec,15,6.0,9.0,Sí,Evento local
01-13-25,9:00 PM,Monday,Suadero,15,6.0,9.0,Sí,Evento local
01-13-25,9:00 PM,Monday,Bistec,18,7.2,10.8,Sí,Evento local
01-13-25,9:00 PM,Monday,Tripa,20,8.0,12.0,Sí,Evento local
01-13-25,9:00 PM,Monday,Suadero,18,7.2,10.8,Sí,Evento local
01-13-25,9:00 PM,Monday,Tripa,18,7.2,10.8,Sí,Evento local
01-13-25,9:00 PM,Monday,Suadero,20,8.0,12.0,Sí,Evento local
01-13-25,9:00 PM,Monday,Bistec,18,7.2,10.8,Sí,Evento local
01-13-25,9:00 PM,Monday,Suadero,15,6.0,9.0,Sí,Evento local
01-13-25,9:00 PM,Monday,Suadero,15,6.0,9.0,Sí,Evento local
01-13-25,10:00 PM,Monday,Suadero,18,7.2,10.8,Sí,Evento local
01-13-25,10:00 PM,Monday,Tripa,15,6.0,9.0,Sí,Evento local
01-13-25,10:00 PM,Monday,Bistec,15,6.0,9.0,Sí,Evento local
01-13-25,10:00 PM,Monday,Tripa,20,8.0,12.0,Sí,Evento local
01-13-25,10:00 PM,Monday,Bistec,18,7.2,10.8,Sí,Evento local
01-14-25,12:00 PM,Tuesday,Pastor,15,6.0,9.0,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Bistec,15,6.0,9.0,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Bistec,18,7.2,10.8,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Pastor,15,6.0,9.0,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Pastor,18,7.2,10.8,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Suadero,18,7.2,10.8,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Tripa,18,7.2,10.8,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Pastor,15,6.0,9.0,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Pastor,15,6.0,9.0,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Suadero,15,6.0,9.0,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Tripa,20,8.0,12.0,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Tripa,15,6.0,9.0,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Tripa,20,8.0,12.0,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Bistec,15,6.0,9.0,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Pastor,20,8.0,12.0,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Bistec,20,8.0,12.0,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Bistec,18,7.2,10.8,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Pastor,15,6.0,9.0,No,Promoción 2x1
01-14-25,12:00 PM,Tuesday,Tripa,18,7.2,10.8,No,Promoción 2x1
01-14-25,1:00 PM,Tuesday,Pastor,15,6.0,9.0,No,Promoción 2x1
01-14-25,1:00 PM,Tuesday,Tripa,20,8.0,12.0,No,Promoción 2x1
01-14-25,1:00 PM,Tuesday,Tripa,20,8.0,12.0,No,Promoción 2x1
01-14-25,1:00 PM,Tuesday,Tripa,15,6.0,9.0,No,Promoción 2x1
01-14-25,1:00 PM,Tuesday,Bistec,15,6.0,9.0,No,Promoción 2x1
01-14-25,1:00 PM,Tuesday,Pastor,15,6.0,9.0,No,Promoción 2x1
01-14-25,1:00 PM,Tuesday,Bistec,20,8.0,12.0,No,Promoción 2x1
01-14-25,1:00 PM,Tuesday,Tripa,20,8.0,12.0,No,Promoción 2x1
01-14-25,1:00 PM,Tuesday,Pastor,20,8.0,12.0,No,Promoción 2x1
01-14-25,1:00 PM,Tuesday,Bistec,18,7.2,10.8,No,Promoción 2x1
01-14-25,1:00 PM,Tuesday,Pastor,15,6.0,9.0,No,Promoción 2x1
01-14-25,1:00 PM,Tuesday,Pastor,15,6.0,9.0,No,Promoción 2x1
01-14-25,1:00 PM,Tuesday,Bistec,18,7.2,10.8,No,Promoción 2x1
01-14-25,1:00 PM,Tuesday,Pastor,20,8.0,12.0,No,Promoción 2x1
01-14-25,1:00 PM,Tuesday,Bistec,18,7.2,10.8,No,Promoción 2x1
01-14-25,1:00 PM,Tuesday,Bistec,15,6.0,9.0,No,Promoción 2x1
01-14-25,2:00 PM,Tuesday,Suadero,20,8.0,12.0,No,Promoción 2x1
01-14-25,2:00 PM,Tuesday,Suadero,18,7.2,10.8,No,Promoción 2x1
01-14-25,2:00 PM,Tuesday,Suadero,20,8.0,12.0,No,Promoción 2x1
01-14-25,2:00 PM,Tuesday,Pastor,15,6.0,9.0,No,Promoción 2x1
01-14-25,2:00 PM,Tuesday,Bistec,18,7.2,10.8,No,Promoción 2x1
01-14-25,2:00 PM,Tuesday,Bistec,15,6.0,9.0,No,Promoción 2x1
01-14-25,2:00 PM,Tuesday,Suadero,15,6.0,9.0,No,Promoción 2x1
01-14-25,2:00 PM,Tuesday,Tripa,20,8.0,12.0,No,Promoción 2x1
01-14-25,2:00 PM,Tuesday,Tripa,20,8.0,12.0,No,Promoción 2x1
01-14-25,2:00 PM,Tuesday,Tripa,15,6.0,9.0,No,Promoción 2x1
